vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,layout,manual_updated,row_id,is_there
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
06AAACM7493G1ZB,MARICO LTD,invoiceDate,dd/dd/dddd,1325,466,596,1285,b6a471d4-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACM7493G1ZB,MARICO LTD,invoiceNumber,dddddddddd,1321,259,403,1289,b6a471d4-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACM7493G1ZB,MARICO LTD,invoiceDate,dd/dd/dddd,1250,460,580,1222,abd3fd92-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACM7493G1ZB,MARICO LTD,invoiceNumber,dddddddddd,1254,261,397,1223,abd3fd92-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
08AEOPG2988K1ZT,MANOJ SOAP AGENCY-JAIPUR,invoiceDate,dd/dd/dddd,609,1881,2067,568,a4a275e4-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
08AEOPG2988K1ZT,MANOJ SOAP AGENCY-JAIPUR,invoiceNumber,XXX/dddddd,614,1480,1704,574,a4a275e4-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
08AEOPG2988K1ZT,MANOJ SOAP AGENCY-JAIPUR,invoiceDate,dd/dd/dddd,621,1875,2059,576,9f78134e-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
08AEOPG2988K1ZT,MANOJ SOAP AGENCY-JAIPUR,invoiceNumber,XXX/dddddd,622,1474,1702,582,9f78134e-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ALXPM2329N1Z8,MANCHANDA AGENCIES - LKO,invoiceDate,dd/dd/dddd,556,1932,2093,515,96863d2e-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ALXPM2329N1Z8,MANCHANDA AGENCIES - LKO,invoiceNumber,XXX/XX/dddd,565,1529,1716,529,96863d2e-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAICM3923H2ZH,MAHILA KHADYA SANSADHAN PVT LTD,invoiceDate,dd/dd/dddd,250,1648,1870,204,8960ccae-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAICM3923H2ZH,MAHILA KHADYA SANSADHAN PVT LTD,invoiceNumber,XXX/ddddd/dd-dd,253,1163,1492,204,8960ccae-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAICM3923H2ZH,MAHILA KHADYA SANSADHAN PVT LTD,invoiceDate,dd/dd/dddd,267,1671,1876,221,18cf986c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAICM3923H2ZH,MAHILA KHADYA SANSADHAN PVT LTD,invoiceNumber,XXX/ddddd/dd-dd,266,1197,1520,218,18cf986c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27ANDPM0524H1ZA,MAHADEV AGENCIES-MUM,invoiceDate,dd/dd/dddd,392,1422,1587,363,1204147c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27ANDPM0524H1ZA,MAHADEV AGENCIES-MUM,invoiceNumber,XXdddddd,336,1416,1597,291,1204147c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27ANDPM0524H1ZA,MAHADEV AGENCIES-MUM,invoiceDate,dd/dd/dddd,372,1415,1584,341,0c869470-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27ANDPM0524H1ZA,MAHADEV AGENCIES-MUM,invoiceNumber,XXdddddd,310,1413,1591,268,0c869470-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
09ABDFM1214E1ZR,MAGNET DISTRIBUTORS - LKO,invoiceNumber,XXXXX/dd-dd/ddd,625,1414,1563,587,0580abe8-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AEOPJ5489C1Z5,M J SALES CORPORATION,invoiceDate,dd/dd/dddd,207,2697,2886,172,e9ff49e2-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AEOPJ5489C1Z5,M J SALES CORPORATION,invoiceNumber,XXddddddd,159,2695,2897,123,e9ff49e2-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AEOPJ5489C1Z5,M J SALES CORPORATION,invoiceDate,dd/dd/dddd,199,2697,2889,164,e4e6b58a-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AEOPJ5489C1Z5,M J SALES CORPORATION,invoiceNumber,XXddddddd,149,2694,2896,115,e4e6b58a-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACL0259K1ZN,LT FOODS LIMITED,invoiceDate,dd/dd/dddd,537,1872,2049,496,d5578e64-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACL0259K1ZN,LT FOODS LIMITED,invoiceNumber,XXdddddddddd,541,1377,1612,498,d5578e64-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACL0259K1ZN,LT FOODS LIMITED,invoiceDate,dd/dd/dddd,552,1880,2053,511,c832181c-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACL0259K1ZN,LT FOODS LIMITED,invoiceNumber,XXdddddddddd,553,1386,1619,510,c832181c-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACL0738K1ZL,LOREAL INDIA PRIVATE LMITED,invoiceDate,dd/dd/dddd,878,1069,1196,840,b805d244-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACL0738K1ZL,LOREAL INDIA PRIVATE LMITED,invoiceNumber,XXdddddddddd,870,405,592,833,b805d244-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACL0738K1ZL,LOREAL INDIA PRIVATE LMITED,invoiceDate,dd/dd/dddd,883,1016,1141,845,408357be-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACL0738K1ZL,LOREAL INDIA PRIVATE LMITED,invoiceNumber,XXdddddddddd,885,405,575,847,408357be-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,692,1630,1851,649,3a583e2c-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,646,1628,1942,597,3a583e2c-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,673,1567,1788,627,331afadc-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,627,1566,1882,579,331afadc-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AABCL7705P1ZX,LAL SWEETS PVT LTD,invoiceDate,dd/dd/dddd,426,1827,2035,382,2c85c1d4-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AABCL7705P1ZX,LAL SWEETS PVT LTD,invoiceNumber,XXX/ddddd/dd-dd,423,1314,1607,382,2c85c1d4-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AABCL7705P1ZX,LAL SWEETS PVT LTD,invoiceDate,dd/dd/dddd,467,1854,2048,425,2608895e-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AABCL7705P1ZX,LAL SWEETS PVT LTD,invoiceNumber,XXX/ddddd/dd-dd,461,1354,1636,421,2608895e-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AFWPJ0869D1Z7,KSHETRAPAL FOOD PRODUCTS,invoiceDate,dd/dd/dddd,254,1871,2054,215,19e867d4-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AFWPJ0869D1Z7,KSHETRAPAL FOOD PRODUCTS,invoiceNumber,dddd,249,1394,1471,212,19e867d4-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADCK9219M1ZZ,KONCEPT MARKTRADE PVT. LTD,invoiceDate,dd/dd/dddd,674,986,1142,649,05d83a80-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADCK9219M1ZZ,KONCEPT MARKTRADE PVT. LTD,invoiceNumber,XXX/X/dd-dd/dddd,668,272,542,627,05d83a80-d9ee-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADCK9219M1ZZ,KONCEPT MARKTRADE PVT. LTD,invoiceDate,dd/dd/dddd,680,976,1140,653,feaac606-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADCK9219M1ZZ,KONCEPT MARKTRADE PVT. LTD,invoiceNumber,XXX/X/dd-dd/dddd,680,265,538,639,feaac606-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AIZPA1818M1ZW,KONARK MARKETING - GURGAON,invoiceDate,dd/dd/dddd,1192,795,1101,1116,f693b9e6-d9ed-11ed-833c-7d4f4854b673,13/04/23,1,,,,
06AIZPA1818M1ZW,KONARK MARKETING - GURGAON,invoiceNumber,XXddddd,424,1857,2033,384,f693b9e6-d9ed-11ed-833c-7d4f4854b673,13/04/23,1,,,,
19AFDPG3298N1ZW,KOLKATA - PANKAJ KUMAR GUPTA,invoiceDate,dd/dd/dddd,278,1863,2096,232,80b3aea2-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AFDPG3298N1ZW,KOLKATA - PANKAJ KUMAR GUPTA,invoiceNumber,dd/dd/ddddd,278,1363,1595,235,80b3aea2-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AFDPG3298N1ZW,KOLKATA - PANKAJ KUMAR GUPTA,invoiceDate,dd/dd/dddd,295,1849,2085,251,7c460086-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AFDPG3298N1ZW,KOLKATA - PANKAJ KUMAR GUPTA,invoiceNumber,dd/dd/ddddd,297,1356,1588,251,7c460086-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AADCK6056C1ZV,KHIMJI RAMDAS INDIA PVT LTD-AHM,invoiceDate,dd/dd/dddd,410,1757,1940,372,7594981a-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
24AADCK6056C1ZV,KHIMJI RAMDAS INDIA PVT LTD-AHM,invoiceDate,dd/dd/dddd,437,1805,1987,396,6ce2b9f4-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
19AABCK1716D1ZX,KEVENTER AGRO LIMITRD,invoiceDate,dd/dd/dddd,622,1847,2008,580,672451bc-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AABCK1716D1ZX,KEVENTER AGRO LIMITRD,invoiceNumber,XX/X/ddddd/dddd,573.0197000000001,1845.612,2162.5704,531.2626,672451bc-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AABCK1716D1ZX,KEVENTER AGRO LIMITRD,invoiceDate,dd/dd/dddd,625,1848,2009,583,60373950-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AABCK1716D1ZX,KEVENTER AGRO LIMITRD,invoiceNumber,XX/X/ddddd/dddd,576.1778,1844.8668,2165.0544,533.0171,60373950-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACK1748A1Z1,KELLOGG INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,543,2498,2602,518,549564aa-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACK1748A1Z1,KELLOGG INDIA PRIVATE LIMITED,invoiceNumber,dddddddddd,510,2533,2659,485,549564aa-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACK1748A1Z1,KELLOGG INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,529,1960,2043,504,4e3c6450-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACK1748A1Z1,KELLOGG INDIA PRIVATE LIMITED,invoiceNumber,dddddddddd,490,1989,2091,465,4e3c6450-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AODPM8035N1ZL,KARAN TRADING COMPANY - GURGAON,invoiceDate,dd/dd/dddd,696,1864,2028,657,42a3fa40-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AODPM8035N1ZL,KARAN TRADING COMPANY - GURGAON,invoiceNumber,Xdd-dd/dddd,697,1424,1620,657,42a3fa40-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AODPM8035N1ZL,KARAN TRADING COMPANY - GURGAON,invoiceDate,dd/dd/dddd,641,1651,1806,606,3976cf1a-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AODPM8035N1ZL,KARAN TRADING COMPANY - GURGAON,invoiceNumber,Xdd-dd/dddd,641,1231,1420,606,3976cf1a-d9ed-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AFGPB1366M2ZB,JMD ENTREPRISES,invoiceDate,dd/dd/dddd,808,1662,1889,764,b6393afc-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AFGPB1366M2ZB,JMD ENTREPRISES,invoiceNumber,XXXdd/dddddd,758,1662,1951,712,b6393afc-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AFGPB1366M2ZB,JMD ENTREPRISES,invoiceDate,dd/dd/dddd,809,1653,1872,766,aff1565c-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AFGPB1366M2ZB,JMD ENTREPRISES,invoiceNumber,XXXdd/dddddd,762,1646,1934,719,aff1565c-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,692,1630,1851,649,a9d3b5ee-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,646,1628,1942,597,a9d3b5ee-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,673,1567,1788,627,a22740b8-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,627,1566,1882,579,a22740b8-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,692,1630,1851,649,74aa842e-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,646,1628,1942,597,74aa842e-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,673,1567,1788,627,02018c92-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,627,1566,1882,579,02018c92-d9ec-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACI5950L1ZE,ITC LIMITED,invoiceDate,dd/dd/dddd,663,2907,3106,630,f5b49858-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACI5950L1ZE,ITC LIMITED,invoiceNumber,ddddddddd,666.128,2251.3743999999997,2426.1226,630.912,f5b49858-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACI5950L1ZE,ITC LIMITED,invoiceDate,dd/dd/dddd,650,2916,3115,618,ede488ae-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACI5950L1ZE,ITC LIMITED,invoiceNumber,ddddddddd,649.89,2259.3815999999997,2434.4784,618.018,ede488ae-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACI3503K1ZN,INDO NISSIN FOODS PVT. LTD,invoiceDate,dd/dd/dddd,261,2758,2886,234,e751f51c-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACI3503K1ZN,INDO NISSIN FOODS PVT. LTD,invoiceNumber,dddddddddd,219,2756,2901,192,e751f51c-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACI3503K1ZN,INDO NISSIN FOODS PVT. LTD,invoiceDate,dd/dd/dddd,261,2697,2826,235,e1763c70-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACI3503K1ZN,INDO NISSIN FOODS PVT. LTD,invoiceNumber,dddddddddd,220,2695,2840,192,e1763c70-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM3930G1ZD,ID FRESH FOOD (I) PVT LTD,invoiceDate,dd/dd/dddd,695,911,1021,673,bd8456f8-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM3930G1ZD,ID FRESH FOOD (I) PVT LTD,invoiceNumber,ddddddddddd,771,908,1049,747,bd8456f8-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM3930G1ZD,ID FRESH FOOD (I) PVT LTD,invoiceDate,dd/dd/dddd,697,908,1021,675,b6af0fb2-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM3930G1ZD,ID FRESH FOOD (I) PVT LTD,invoiceNumber,ddddddddddd,771,906,1046,747,b6af0fb2-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AADCH3292H1ZI,HW WELLNESS,invoiceDate,dd/dd/dddd,1794,436,621,1751,afd46b56-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AADCH3292H1ZI,HW WELLNESS,invoiceNumber,dddddddddddd,1831,409,637,1790,afd46b56-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AADCH3292H1ZI,HW WELLNESS,invoiceDate,dd/dd/dddd,1792,508,689,1752,a8ef5db4-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AADCH3292H1ZI,HW WELLNESS,invoiceNumber,dddddddddddd,1829,480,707,1787,a8ef5db4-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AADCH9716L1Z8,HONASA CONSUMER PRIVATE LIMITED,invoiceDate,dd/dd/dddd,551,450,585,523,9fdd77ce-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AADCH9716L1Z8,HONASA CONSUMER PRIVATE LIMITED,invoiceNumber,dddddddddd,510,450,596,483,9fdd77ce-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AADCH9716L1Z8,HONASA CONSUMER PRIVATE LIMITED,invoiceDate,dd/dd/dddd,683,372,493,655,2dedafd0-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AADCH9716L1Z8,HONASA CONSUMER PRIVATE LIMITED,invoiceNumber,dddddddddd,635,370,501,608,2dedafd0-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACH1004N1ZQ,Logistics,invoiceDate,dd/dd/dddd,590,2561,2712,567,266a557e-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACH1004N1ZQ,Logistics,invoiceNumber,dddddddddd,186,2637,2808,154,266a557e-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACH1004N1Z0,HINDUSTAN UNILEVER LIMITED,invoiceDate,dd/dd/dddd,627,2654,2821,598,19feb0a0-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAACH1004N1Z0,HINDUSTAN UNILEVER LIMITED,invoiceNumber,dddddddddd,182,2741,2922,155,19feb0a0-d9eb-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AABCT6106C1ZX,HERSHEY INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,682,909,1076,650,f586c398-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AABCT6106C1ZX,HERSHEY INDIA PRIVATE LIMITED,invoiceNumber,XXdddddddddd,637,906,1127,604,f586c398-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
36AAACH2778K1ZA,HERITAGE FOODS LIMITED,invoiceDate,dd/dd/dddd,466,2175,2350,437,e7da1718-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
36AAACH2778K1ZA,HERITAGE FOODS LIMITED,invoiceNumber,dddddddddd,420,2176,2352,393,e7da1718-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAFCH0247Q1ZC,HEAVENLY SECRETS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,706,1880,2069,667,ca907a08-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAFCH0247Q1ZC,HEAVENLY SECRETS PRIVATE LIMITED,invoiceNumber,X/XXX/ddd/dd-dd,707,1413,1627,668,ca907a08-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAFCT3795B1Z6,HEALTHY FOODS PVT LTD,invoiceDate,dd/dd/dddd,995,1935,2133,950,c489b2fa-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAFCT3795B1Z6,HEALTHY FOODS PVT LTD,invoiceNumber,XXX/dddd-dd/dddd,941,1930,2272,893,c489b2fa-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAFCT3795B1Z6,HEALTHY FOODS PVT LTD,invoiceDate,dd/dd/dddd,1003,1978,2195,960,bf49c5c8-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAFCT3795B1Z6,HEALTHY FOODS PVT LTD,invoiceNumber,XXX/dddd-dd/dddd,948,1975,2340,901,bf49c5c8-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAECN8400E1ZL,GURGAON -MODERN FOODS ENTERPRISES PVT LTD,invoiceDate,dd/dd/dddd,690,2421,2541,664,47355c1e-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAECN8400E1ZL,GURGAON -MODERN FOODS ENTERPRISES PVT LTD,invoiceNumber,XXXXXdddddddd,611,2414,2620,581,47355c1e-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAAAG5588Q1ZS,GUJARAT COOPERATIVE MILK MARKETING FEDERATION LTD,invoiceDate,dd/dd/dddd,2427,446,619,2394,335c4158-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
36AAGCG6502L1ZH,GUILTFREE INDUSTRIES LIMITED,invoiceDate,dd/dd/dddd,1520,1850,1992,1489,240e19c4-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
36AAGCG6502L1ZH,GUILTFREE INDUSTRIES LIMITED,invoiceNumber,XXdddddddddd,1412,1869,2055,1376,240e19c4-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
36AAGCG6502L1ZH,GUILTFREE INDUSTRIES LIMITED,invoiceDate,dd/dd/dddd,1421,1861,2011,1381,1c7f48e0-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
36AAGCG6502L1ZH,GUILTFREE INDUSTRIES LIMITED,invoiceNumber,XXdddddddddd,1303.9443999999999,1880.5839999999998,2075.7599999999998,1265.3454,1c7f48e0-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AQHPA5100C1ZS,GRAND CHEMICAL WORKS,invoiceDate,dd/dd/dddd,759,576,702,731,14328580-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AQHPA5100C1ZS,GRAND CHEMICAL WORKS,invoiceNumber,XXXdddd-dd/Xdddd,720,571,827,693,14328580-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AADCG1614N1ZM,GODREJ TYSON FOODS LTD,invoiceDate,dd/dd/dddd,644,2151,2273,606,07b2caae-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AADCG1614N1ZM,GODREJ TYSON FOODS LTD,invoiceNumber,dddddddddd,648,1524,1668,611,07b2caae-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AADCG1614N1ZM,GODREJ TYSON FOODS LTD,invoiceDate,dd/dd/dddd,657,2225,2352,621,00308000-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AADCG1614N1ZM,GODREJ TYSON FOODS LTD,invoiceNumber,dddddddddd,659,1588,1726,623,00308000-d9ea-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AABCG3365J1ZM,GODREJ CONSUMER PRODUCTS LTD.,invoiceDate,dd/dd/dddd,220,2114,2292,175,7b733c40-d9e9-11ed-833c-7d4f4854b673,13/04/23,1,,,,
,,,,,,,,,,,,,,
07AAHFG7538A1ZK,,invoiceDate,dd/dd/dddd,443,540,766,405,761dcd00-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAHFG7538A1ZK,,invoiceNumber,ddddd,409,539,659,369,761dcd00-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1345D1Z0,GITS FOOD PRODUCTS PVT LTD,invoiceDate,dd/dd/dddd,912,1121,1286,871,65c8f740-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1345D1Z0,GITS FOOD PRODUCTS PVT LTD,invoiceNumber,XXXdddddd,908,586,752,871,65c8f740-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1345D1Z0,GITS FOOD PRODUCTS PVT LTD,invoiceDate,dd/dd/dddd,931,1161,1316,894,55144954-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1345D1Z0,GITS FOOD PRODUCTS PVT LTD,invoiceNumber,XXXdddddd,929,639,800,896,55144954-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1773B1ZW,GENERAL MILLS INDIA PVT LTD,invoiceDate,dd/dd/dddd,1336,1349,1505,1297,48e69c2c-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1773B1ZW,GENERAL MILLS INDIA PVT LTD,invoiceNumber,XXXddddd,521.997,2043.9379999999999,2198.878,488.26250000000005,48e69c2c-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1773B1ZW,GENERAL MILLS INDIA PVT LTD,invoiceDate,dd/dd/dddd,588,2073,2228,558,4317854a-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACG1773B1ZW,GENERAL MILLS INDIA PVT LTD,invoiceNumber,XXXddddd,555.0636000000001,2071.2068,2223.6805,512.8304999999999,4317854a-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADFG4556A1ZO,GAURI FOODS -01,invoiceDate,dd/dd/dddd,206,1870,2051,166,3d2f49f6-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADFG4556A1ZO,GAURI FOODS -01,invoiceNumber,ddddd,206,1455,1575,163,3d2f49f6-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADFG4556A1ZO,GAURI FOODS -01,invoiceDate,dd/dd/dddd,563,1871,2032,535,36b87692-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AADFG4556A1ZO,GAURI FOODS -01,invoiceNumber,ddddd,1020.4172,1671.5200000000002,1773.9440000000002,985.3272,36b87692-d9e9-11ed-833c-7d4f4854b673,14/04/23,1,,,,
